koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_disposition
27.009807384,141.2897316,0.949,1.96698,67898.0,0.382756,30.49176,22.32,0.1448,89.49,330.0,2.82,105.55,222.5888,734.839,541.3,1,25.0,-1.0,3900.0,4.727,-0.1,0.534,0.555,284.49628,41.32589,15.483,FALSE POSITIVE
15.0219784,143.6989,0.96,5.068,96.9,0.011751,0.03264,1.77,0.1197,82.45,874.0,137.91,7.3,2.9174216,11.037565,7.4,1,87.0,0.7176,5831.0,4.162,0.0,1.382,1.011,288.54913,38.565231,13.109,CONFIRMED
11.8237228,139.4199,0.698,8.518,212.7,0.014222,0.06533,1.25,0.0978,84.89,703.0,57.62,7.84,3.4770792,11.285011,14.2,1,114.0,0.9376,5559.0,4.578,-0.18,0.803,0.899,290.73328,38.00721,15.353,CANDIDATE
91.078624,213.7723,0.901,10.304,738.6,0.029618,0.08704,3.26,0.3982,88.47,415.0,7.02,33.7,5.1159387,12.420644,20.8,1,14.0,0.8623,5915.0,4.437,-0.02,1.008,1.014,282.65741,43.162521,15.214,CONFIRMED
85.272459,182.3725,0.965,13.31,767.8,0.033383,0.01556,3.85,0.3677,86.95,443.0,9.1,18.15,6.050713,15.209522,18.9,1,12.0,0.1785,5922.0,4.349,-0.28,1.057,0.911,286.13077,38.779629,15.417,CONFIRMED
12.42592675,141.5292956,0.973,29.1701,410.3,0.025106,0.00037,2.66,0.1071,47.68,790.0,92.32,1.445442,4.3833013,18.938568,63.7,1,112.0,0.6069,5952.0,4.489,0.02,0.971,1.057,297.61118,40.650799,14.936,FALSE POSITIVE
19.0689513,145.7515,0.98,12.462,169.3,0.016821,0.00194,1.63,0.129,72.95,627.0,36.63,3.34,4.5110664,14.969041,19.1,1,71.0,0.6664,5418.0,4.436,-0.2,0.889,0.788,298.82062,43.909859,14.371,CANDIDATE
89.7398137,205.26465,1.026,3.26371,81096.0,0.465939,24.98125,38.01,0.3682,89.73,363.0,4.1,219.91,905.32764,2204.884,296.0,1,12.0,0.0,5777.0,4.608,-0.62,0.747,0.832,296.86246,46.54549,14.294,FALSE POSITIVE
90.08255562,173.987561,0.099,19.7301,43252.0,0.192307,0.16603,49.2,0.437,89.86,666.0,46.58,41.451,828.3459,2006.473,3571.6,1,15.0,0.3708,6523.0,3.835,-0.2,2.343,1.371,292.66357,46.114941,12.963,FALSE POSITIVE
0.759768478,131.78573,0.583,2.824,57.4,0.007174,0.20786,0.64,0.0158,71.66,1737.0,2149.06,1.851,4.0678864,9.619701,12.9,1,1762.0,0.9623,5481.0,4.574,-0.06,0.815,0.914,290.48871,40.725182,15.318,FALSE POSITIVE
42.2011587,172.4344,1.225,8.479,178.1,0.23628,0.00297,37.39,0.2409,79.21,671.0,47.85,6.54,5.445067,13.239297,15.9,1,30.0,0.9997,6200.0,4.135,-0.26,1.449,1.043,290.80344,45.169785,13.294,FALSE POSITIVE
15.65129028,132.81543,0.507,6.7631,398640.0,0.650096,1.656,78.3,0.1288,88.95,792.0,93.1,27.782,683.5294,2809.2122,359.7,1,52.0,-1.0,6137.0,4.418,0.14,1.103,1.165,293.23383,46.598251,16.666,FALSE POSITIVE
9.014220178,131.549902,0.802,2.76441,34086.0,0.194303,2.50279,15.49,0.0763,87.92,661.0,45.03,22.07,535.9628,2156.087,1109.2,1,73.0,0.1629,4842.0,4.573,-0.08,0.73,0.729,296.05759,42.110931,13.57,FALSE POSITIVE
1.824653341,132.883177,0.845,4.25512,176740.0,0.539549,0.47264,55.44,0.0267,78.84,1680.0,1880.22,4.3653,802.80896,8903.347,1833.7,1,380.0,0.0,6413.0,4.372,-1.54,0.941,0.76,295.24097,40.1576,15.048,FALSE POSITIVE
3.185090259,133.294014,0.465,4.80188,423280.0,0.662324,1.01063,92.5,0.0432,86.73,1564.0,1414.18,8.1532,1531.7117,9728.602,1909.2,1,0.0,-1.0,6516.0,4.249,-0.4,1.279,1.055,295.39136,40.21677,15.519,FALSE POSITIVE
372.76888,377.6144,0.909,23.27,1157.2,0.037443,0.03125,3.66,0.9978,89.15,242.0,0.81,61.2,7.296262,10.60594,22.8,1,4.0,0.1434,5800.0,4.514,-0.14,0.894,0.951,298.55057,41.040771,15.422,FALSE POSITIVE
5.70940795,137.12208,0.751,1.622,586.7,0.024186,3.82217,1.51,0.052,87.7,644.0,40.66,18.74,6.4214115,29.473917,20.2,3,176.0,0.2097,4402.0,4.682,-0.58,0.572,0.575,285.60254,50.112041,14.265,CONFIRMED
2.086076372,133.416141,13.376,2.4032,58858.0,12.633445,46.65963,1543.74,0.0302,52.67,1645.0,1728.2,22.1,144.1053,1855.2726,159.3,1,585.0,0.0731,6124.0,4.265,-0.68,1.119,0.839,290.81393,39.819061,14.554,FALSE POSITIVE
3.63898953,131.78562,0.32,2.252,209.6,0.013212,2.3984,1.68,0.0453,88.46,1238.0,555.71,11.89,3.8819723,12.672195,16.0,3,368.0,0.2152,5533.0,4.275,0.16,1.166,0.934,289.66489,50.020039,15.254,CONFIRMED
38.1303324,159.3878,0.562,6.53,180.4,0.012762,0.69206,1.54,0.2322,89.14,613.0,33.43,37.6,3.844729,10.370681,11.6,1,34.0,0.5743,6370.0,4.41,-0.1,1.106,1.148,294.85263,49.057468,14.633,CONFIRMED
14.42735088,138.84024,0.977,4.857,117.0,0.013498,0.02155,1.53,0.116,80.92,783.0,88.9,6.19,5.0209537,17.863062,21.5,1,91.0,0.4231,5929.0,4.403,-0.06,1.04,1.0,290.63657,48.996078,13.359,CONFIRMED
6.2253374,133.0882,0.692,4.388,108.6,0.010165,0.25129,1.92,0.0694,85.04,1378.0,851.73,8.01,3.4220452,7.884381,11.8,1,220.0,0.6439,6263.0,4.024,-0.18,1.726,1.147,292.18057,41.31554,14.918,CANDIDATE
12.90235874,139.15105,0.382,2.446,354.4,0.017349,6.23823,1.49,0.103,89.42,675.0,48.99,38.0,3.2223308,13.867703,15.7,1,101.0,0.4505,5530.0,4.586,-0.22,0.788,0.882,294.10391,45.001419,15.487,CONFIRMED
36.4337867,132.90573,0.25,4.388,406.8,0.018302,3.49918,2.2,0.2108,89.77,561.0,23.35,62.6,4.4834795,12.819838,16.2,2,37.0,0.642,5566.0,4.329,0.14,1.099,0.938,294.69406,45.86684,15.246,CONFIRMED
58.5850357,140.799676,1.309,3.5939,75468.0,0.688798,12.92261,149.98,0.3156,89.44,707.0,59.16,132.8,932.38654,3454.9365,656.5,1,23.0,0.0,6379.0,3.925,-0.24,1.994,1.222,297.03964,49.469139,13.061,FALSE POSITIVE
12.5014905,142.55934,0.43,3.882,220.1,0.01375,1.3972,2.24,0.1085,88.91,952.0,194.3,22.6,3.32536,9.506177,10.8,2,107.0,0.0969,5821.0,4.127,0.16,1.492,1.088,294.01529,42.824371,15.589,CANDIDATE
40.6511021,164.5528,0.682,11.282,136.4,0.011351,0.09953,1.7,0.249,88.1,651.0,42.54,20.56,4.516817,12.465733,17.3,1,35.0,0.505,6297.0,4.26,0.14,1.369,1.247,289.91971,40.16853,13.935,CANDIDATE
89.945828,133.5634,0.171,2.286,335.6,0.016454,63.90005,3.46,0.3781,89.97,509.0,15.86,301.0,7.5804186,8.613078,6.6,1,15.0,0.8154,5115.0,3.819,-0.24,1.924,0.891,289.72791,41.612289,13.64,CANDIDATE
40.1454757,133.7186,0.491,5.2,310.8,0.016638,1.69685,13.01,0.3196,89.46,1640.0,1708.38,52.5,5.7900267,14.513951,5.2,1,37.0,0.8943,7852.0,3.159,-0.5,7.162,2.697,297.71487,41.104279,13.201,CANDIDATE
265.47847,151.0673,0.956,10.28,1040.7,0.038304,0.13653,4.2,0.7733,89.31,291.0,1.7,79.8,7.4157767,15.090573,18.1,2,5.0,0.6488,5792.0,4.375,-0.26,1.005,0.875,298.0231,43.363522,15.321,CONFIRMED
1.546222068,132.45951,0.503,7.998,49.4,0.00654,0.02565,0.77,0.0264,70.15,1578.0,1465.41,1.48,3.8830438,18.785212,56.6,3,824.0,0.1756,5611.0,4.388,0.36,1.073,1.026,288.97165,44.624531,12.16,FALSE POSITIVE
89.3313828,204.18503,0.899,11.919,2177.6,0.050079,0.07124,8.02,0.4317,88.34,558.0,22.89,31.09,1093.6282,2966.3462,169.5,1,16.0,0.0104,6860.0,4.233,-0.1,1.467,1.35,294.32257,50.741692,13.68,FALSE POSITIVE
22.2941485,146.4526,0.709,3.188,100.9,0.009837,2.1618,1.5,0.164,88.94,760.0,78.93,38.4,6.1329284,12.06953,13.6,1,48.0,0.869,5915.0,4.223,0.26,1.392,1.183,293.57211,40.3578,13.03,FALSE POSITIVE
1.048130894,132.3528023,0.216,5.6707,191.8,0.012888,0.06248,4.52,0.0246,81.92,3871.0,52952.95,1.536638,4.420419,13.51148,5.2,1,1282.0,0.8175,7673.0,3.679,-0.36,3.214,1.799,290.96094,40.896198,11.86,CANDIDATE
46.7162336,145.5064,0.266,7.259,345.5,0.016994,0.97501,2.03,0.2588,89.68,531.0,18.74,48.3,4.731723,12.313621,15.4,1,31.0,0.3724,5856.0,4.386,0.16,1.092,1.057,289.8288,45.10276,15.223,CONFIRMED
17.6062701,147.1894,0.923,6.134,146.2,0.013592,0.04774,1.72,0.1342,84.25,753.0,75.96,9.21,4.3985424,9.151304,10.4,2,75.0,0.5439,5808.0,4.326,0.16,1.159,1.038,295.55374,46.02911,15.135,CANDIDATE
43.56225858,153.270753,1.295,3.6873,51325.0,0.602613,6.17772,80.02,0.2498,89.13,624.0,35.83,85.3,457.15887,1590.8586,163.6,1,29.0,0.9873,6411.0,4.307,-0.2,1.216,1.091,289.26416,47.005989,13.676,FALSE POSITIVE
198.443477,155.615557,1.149,9.9776,39943.0,0.440177,1.10235,41.72,0.6367,89.5,279.0,1.44,131.9,670.0671,1705.5354,464.2,1,8.0,0.6451,5420.0,4.502,0.0,0.868,0.874,289.02493,42.935928,13.76,FALSE POSITIVE
17.907664726,139.743761,2.79,5.58652,265410.0,2.488302,7.99211,282.86,0.1386,86.89,746.0,73.31,51.36,649.396,2969.3948,1731.4,1,0.0,-1.0,6173.0,4.447,-0.04,1.041,1.104,296.11542,51.007111,16.107,FALSE POSITIVE
2.4044122,133.2244,0.559,4.575,42.7,0.006215,0.13311,0.85,0.036,80.64,1662.0,1805.11,3.44,3.8443632,8.707376,10.8,1,562.0,0.3063,6398.0,4.276,-0.22,1.249,1.07,299.63028,41.03569,13.894,FALSE POSITIVE
22.77196484,140.4865,0.603,8.3476,325450.0,0.612697,1.10658,104.17,0.159,88.89,835.0,114.9,31.187,1013.53094,2263.9436,305.2,1,26.0,0.0001,6049.0,4.067,-0.22,1.557,1.032,298.91333,47.657871,15.018,FALSE POSITIVE
184.52015392,237.698721,0.886,15.3564,49269.0,0.275861,0.33231,23.38,0.5682,89.4,275.0,1.36,84.254,719.69855,1568.6637,1759.1,1,8.0,0.0,5341.0,4.514,-0.44,0.776,0.718,297.34164,46.543362,14.07,FALSE POSITIVE
82.175197,197.20187,0.015,8.664,546.4,0.021508,1.13566,2.24,0.373,89.99,441.0,8.92,74.01,5.4137173,14.928787,20.8,1,17.0,0.8359,6247.0,4.489,-0.34,0.954,1.022,295.94827,44.75312,15.292,CONFIRMED
29.015852933,138.402477,12.223,7.19844,71432.0,11.513161,13.01865,1183.06,0.1745,81.57,592.0,29.11,83.4,745.7556,3503.7432,1268.8,1,42.0,0.801,5783.0,4.415,-0.36,0.941,0.841,296.93976,42.691921,15.546,FALSE POSITIVE
77.36241476,139.095626,0.995,12.1317,96586.0,0.482947,0.4868,41.66,0.3362,88.94,362.0,4.08,53.602,423.9467,1495.8511,1246.3,1,18.0,0.0619,5359.0,4.57,-0.12,0.79,0.848,286.216,37.42524,15.673,FALSE POSITIVE
495.71095,450.0348,0.718,4.514,443.1,0.020671,17.38548,4.41,1.2788,89.93,330.0,2.8,609.0,5.2905045,7.565425,8.5,1,3.0,0.9989,6054.0,3.911,-0.22,1.953,1.135,298.88452,41.300442,13.867,FALSE POSITIVE
10.35857039,138.30794,0.074,2.577,273.7,0.015084,5.29954,1.68,0.0932,89.86,860.0,129.28,31.09,3.2913315,12.548059,15.1,1,133.0,0.1145,5893.0,4.423,-0.02,1.02,1.005,284.5321,43.98996,15.408,CONFIRMED
20.0679247,150.7703,0.849,5.236,482.2,0.022842,0.22014,2.25,0.1442,87.09,662.0,45.49,16.73,3.1838238,8.238079,13.8,2,56.0,0.9953,5997.0,4.522,-0.22,0.904,0.991,299.556,40.456551,15.59,CANDIDATE
30.2541186,136.63873,0.122,2.134,576.3,0.022052,27.41847,2.8,0.2043,89.94,660.0,44.87,109.9,5.561186,18.625946,12.3,1,47.0,0.2976,6277.0,4.402,0.21,1.161,1.239,291.06204,38.863312,14.296,CONFIRMED
17.081202417,134.296431,0.915,7.20617,134140.0,0.507526,0.66419,39.24,0.1189,87.58,585.0,27.61,21.718,1255.3544,4531.588,1524.8,1,0.0,-1.0,5431.0,4.623,-0.5,0.708,0.769,287.9726,44.333611,15.863,FALSE POSITIVE
20.034708,145.4541,0.193,6.49,124.4,0.010243,0.60326,2.24,0.1557,89.53,967.0,207.16,23.39,4.421295,16.491846,22.9,3,69.0,0.2456,6120.0,3.934,0.02,2.0,1.251,300.31619,45.49538,13.266,CONFIRMED
541.92452,326.8745,0.95,21.4,1504.2,0.046999,0.03972,3.15,1.098,89.36,144.0,0.1,85.1,6.357032,9.647261,18.1,1,3.0,0.9324,4378.0,4.64,-0.34,0.614,0.601,289.28772,41.799938,15.671,CANDIDATE
3.15722086,131.69915,0.001,3.762,49.7,0.006453,0.51611,1.41,0.0454,89.99,1791.0,2436.47,6.48,3.736013,13.838663,17.4,3,410.0,0.4541,6120.0,3.934,0.02,2.0,1.251,300.31619,45.49538,13.266,CONFIRMED
58.7701045,174.775,0.551,6.995,224.4,0.014204,0.89425,1.57,0.2893,89.42,508.0,15.78,54.7,4.692908,10.351457,13.2,1,21.0,0.251,6158.0,4.397,-0.44,1.013,0.934,298.00089,41.196991,14.324,CANDIDATE
6.685438,132.3184,0.853,5.09,89.2,0.00991,0.07069,1.25,0.0704,81.09,1040.0,276.02,5.51,3.4874265,7.9569488,9.7,2,193.0,0.2668,5808.0,4.326,0.16,1.159,1.038,295.55374,46.02911,15.135,CANDIDATE
23.2385587,143.5274,0.355,8.432,161.2,0.011845,0.27848,2.18,0.1753,88.98,903.0,157.09,19.96,4.5062227,13.55673,15.5,2,54.0,0.7332,6602.0,4.108,-0.12,1.685,1.333,288.4212,43.179794,13.932,CONFIRMED
8.5433774,137.9895,0.748,6.149,75.1,0.008588,0.09802,1.58,0.09,84.06,1260.0,595.97,7.23,4.052461,9.940453,10.3,2,151.0,0.7164,6602.0,4.108,-0.12,1.685,1.333,288.4212,43.179794,13.932,CANDIDATE
118.314913,215.6117,0.522,4.79,216.3,0.013895,5.97078,7.23,0.5752,89.82,786.0,90.09,164.1,6.1146126,9.025216,7.0,1,7.0,0.5369,6190.0,3.34,-0.34,4.763,1.811,299.8363,40.88673,13.172,FALSE POSITIVE
20.35971899,134.29123,0.925,2.1521,345.7,0.021227,1.4014,0.8,0.1025,88.31,276.0,1.38,31.3,4.860193,19.605627,26.8,1,65.0,0.9164,3419.0,4.904,0.04,0.344,0.346,289.27451,44.470322,13.393,CONFIRMED
43.798566,172.58505,1.182,6.401,290.4,0.199499,0.01235,48.52,0.2626,83.7,721.0,63.8,10.78,23.207605,28.471138,26.1,1,31.0,0.9187,5611.0,3.842,0.16,2.227,1.259,295.82376,44.79591,12.963,FALSE POSITIVE
131.73630485,194.5833896,0.871,5.28476,58381.0,0.298387,6.73032,54.38,0.495,89.73,413.0,6.89,183.46,701.7393,1395.5817,1241.0,1,10.0,0.0126,5102.0,3.962,0.12,1.669,0.932,289.53009,47.626221,13.395,FALSE POSITIVE
4.301031137,134.44907,0.79,5.65214,204150.0,0.550225,0.4911,93.01,0.0581,84.21,1454.0,1056.61,7.831,890.0668,6040.3384,1526.2,1,150.0,-1.0,6386.0,4.208,0.48,1.548,1.408,295.30023,40.18335,14.573,FALSE POSITIVE
198.01379181,234.151682,0.88,9.72673,142500.0,0.497851,3.23429,38.49,0.583,89.73,260.0,1.09,188.55,733.5503,1587.215,1411.3,1,7.0,0.8697,5359.0,4.566,-0.72,0.708,0.673,293.04837,39.725349,15.546,FALSE POSITIVE
10.9938268,138.805226,0.471,5.0746,419210.0,0.649357,2.80849,52.69,0.0868,88.97,627.0,36.46,26.18,491.14163,2751.434,469.5,1,0.0,-1.0,4856.0,4.554,-0.08,0.743,0.721,300.78192,44.19405,16.751,FALSE POSITIVE
11.7201693,136.1871,0.292,2.399,154.4,0.011486,6.50694,1.34,0.1052,89.54,870.0,135.43,36.2,3.2179818,7.305217,7.5,1,98.0,0.6464,6193.0,4.434,0.0,1.067,1.127,292.13049,41.165749,15.171,CANDIDATE
1.682934607,131.96807,0.681,1.8846,142.7,0.011608,0.92006,1.06,0.0272,82.42,1270.0,615.67,5.16,3.890839,28.915668,24.5,2,788.0,0.5023,5201.0,4.573,0.36,0.834,0.948,288.3725,47.933559,13.733,CONFIRMED
114.90862419,199.450746,0.78,7.66397,196110.0,0.531564,4.92872,42.78,0.4163,89.7,259.0,1.06,150.96,628.7095,1799.2993,1179.7,1,13.0,0.0,4412.0,4.565,0.44,0.737,0.729,286.72336,38.595661,15.927,FALSE POSITIVE
11.55532445,134.12977,0.96,3.499,250.0,0.019441,0.09325,1.7,0.0911,83.66,674.0,48.88,8.7,4.2529984,14.371882,16.1,1,113.0,0.8452,5149.0,4.506,-0.14,0.803,0.755,281.29855,42.685749,14.598,CONFIRMED
11.5706005,136.28577,0.416,3.073,211.9,0.013484,2.65936,1.33,0.0964,89.1,771.0,83.39,26.6,2.967546,7.8654885,9.6,1,73.0,0.8506,5718.0,4.479,-0.2,0.9,0.89,297.37747,46.661652,15.089,CANDIDATE
16.2953228,144.7982,0.587,4.882,229.1,0.014432,0.66987,1.6,0.1264,88.41,773.0,84.23,21.11,3.7473476,11.509083,12.9,1,72.0,0.6004,6187.0,4.432,-0.24,1.013,1.007,293.13409,45.626869,15.11,CANDIDATE
8.5073512,135.8115,0.223,2.266,209.5,0.01327,5.95701,1.38,0.0819,89.55,891.0,148.86,28.35,2.561864,7.893212,8.9,1,99.0,0.5299,5914.0,4.483,-0.06,0.955,1.011,285.23715,41.497532,15.33,CANDIDATE
26.0841212,149.4437,0.092,6.141,259.7,0.014818,0.98135,1.35,0.1681,89.84,598.0,30.24,32.8,3.9093409,12.720123,13.8,1,52.0,0.1543,6083.0,4.563,-0.5,0.835,0.933,293.1651,41.746231,15.44,CONFIRMED
52.802767576,167.270294,1.473,5.6184,52110.0,0.770634,2.38759,75.82,0.268,88.8,472.0,11.73,70.6,374.21542,1409.5593,1238.8,1,23.0,0.0318,5835.0,4.492,-0.24,0.901,0.918,291.00095,42.622231,15.193,FALSE POSITIVE
39.206808648,142.4611109,0.81,6.24701,186980.0,0.53388,2.99762,50.2,0.222,89.26,516.0,16.82,62.452,817.62646,3046.483,1274.3,1,23.0,0.0498,5945.0,4.545,-0.3,0.861,0.95,297.81793,46.76421,15.545,FALSE POSITIVE
64.6589166,170.17972,0.083,7.71,235.4,0.013934,1.22806,2.12,0.3211,89.93,535.0,19.39,64.75,4.777947,13.318464,13.9,1,22.0,0.9277,5821.0,4.172,0.12,1.395,1.054,293.97394,45.3507,14.694,CONFIRMED
15.8283833,144.3927,0.623,3.643,227.5,0.014403,1.42037,1.8,0.1213,88.66,758.0,78.2,26.6,3.039605,8.45198,9.8,4,70.0,0.5219,5596.0,4.298,0.14,1.145,0.95,296.19614,45.634331,15.364,CANDIDATE
27.6760342,144.9833,0.071,4.234,266.8,0.014638,3.18892,5.15,0.1821,89.92,951.0,193.23,50.54,2.6776834,7.1115317,14.4,1,48.0,0.0779,5123.0,3.442,-0.4,3.224,1.051,293.64758,41.730679,13.33,FALSE POSITIVE
8.74192361,135.42727,0.025,4.235,295.7,0.015506,1.01784,1.94,0.0817,89.91,924.0,172.38,16.02,3.521597,14.513961,18.5,4,130.0,0.3372,5596.0,4.298,0.14,1.145,0.95,296.19614,45.634331,15.364,CONFIRMED
26.936878,157.7573,0.2807,4.969,246.9,0.014418,1.71571,1.57,0.1763,89.38,617.0,34.24,40.4,,,8.8,4,,,5878.0,4.442,-0.02,0.998,1.003,296.19614,45.634331,15.364,FALSE POSITIVE
53.34418038,170.0739545,,3.62,,,,,,,,,,,,,2,,,,,,,,295.6088,38.735741,12.059,FALSE POSITIVE
12.4281308,141.4385,0.33,6.79,131.4,0.010648,0.29273,0.85,0.0979,88.58,715.0,61.78,13.37,3.890607,16.704443,9.4,2,96.0,0.6256,5940.0,4.621,-0.88,0.729,0.819,297.72504,40.64431,15.056,FALSE POSITIVE
9.10969334,133.06566,0.761,5.3181,126.4,0.011234,0.1531,1.32,0.0862,85.02,873.0,137.45,8.76,5.195188,30.458616,47.8,3,140.0,0.9802,5611.0,4.388,0.36,1.073,1.026,288.97165,44.624531,12.16,CONFIRMED
0.96283264,132.20087,0.4963,2.947,96.3,0.009249,0.25063,0.74,0.0178,77.35,1686.0,1908.55,2.307,4.031476,11.8198395,16.4,2,741.0,,5955.0,4.617,-0.88,0.733,0.811,297.72504,40.64431,15.056,FALSE POSITIVE
73.7502765,188.52221,0.127,13.309,233.1,0.013963,0.26863,3.78,0.3859,89.83,677.0,49.76,42.587,7.2989407,22.613316,33.9,2,19.0,0.1413,6056.0,3.797,0.14,2.481,1.408,296.35461,41.33556,13.214,CONFIRMED
4.7482669,135.8003,0.673,4.947,35.6,0.005783,0.14259,1.57,0.062,83.02,1690.0,1927.62,5.54,3.4414535,9.534734,12.1,2,280.0,0.6367,6056.0,3.797,0.14,2.481,1.408,296.35461,41.33556,13.214,CANDIDATE
210.30644361,285.127394,1.155,6.68665,46455.0,0.459132,4.20467,101.13,0.8208,89.69,525.0,17.94,214.22,797.5308,1570.8746,1081.7,1,5.0,0.0179,7591.0,4.05,-0.08,2.017,1.665,299.21945,40.212311,12.504,FALSE POSITIVE
8.268081087,135.0563298,1.099,3.47103,71479.0,0.499643,1.78555,50.31,0.0797,86.62,863.0,130.83,18.62,245.29756,2061.6868,1320.5,1,158.0,0.1606,5749.0,4.502,0.02,0.922,0.987,292.53125,46.728699,15.768,FALSE POSITIVE
3.564614021,131.86235,0.989,3.44204,94342.0,0.472251,0.98216,46.0,0.0427,83.47,1187.0,470.37,8.705,295.88556,2650.4487,728.8,1,342.0,0.6096,5891.0,4.45,-0.56,0.892,0.818,292.46249,37.442619,15.671,FALSE POSITIVE
533.47707,245.3651,0.418,23.71,210.6,0.013552,0.2658,2.6,1.2719,89.85,315.0,2.33,158.7,6.175865,7.8686557,15.3,1,3.0,0.1104,6077.0,3.931,-0.6,1.759,0.964,292.82809,41.139351,13.294,FALSE POSITIVE
5.877122413,136.420718,1.238,3.7369,15647.0,0.403463,0.28631,45.95,0.0601,81.16,1061.0,300.43,8.056,321.12607,1405.5465,287.6,1,228.0,0.9613,5778.0,4.325,-0.34,1.043,0.839,295.68607,42.970619,13.147,FALSE POSITIVE
1.036592635,132.089146,0.898,2.40749,124500.0,0.484781,1.17022,463.05,0.0231,77.19,4194.0,73013.77,4.051,1106.6919,5147.8896,444.7,1,1088.0,-1.0,4884.0,2.737,-0.28,8.747,1.522,294.3616,50.30526,14.441,FALSE POSITIVE
10.10404351,132.892841,0.951,1.0022,1322.4,0.04465,6.86781,4.05,0.0876,88.37,752.0,75.32,33.3,7.6749372,47.393806,39.5,1,137.0,0.1988,5530.0,4.541,-0.14,0.831,0.876,291.88907,39.361771,14.031,CANDIDATE
91.4999978,182.769045,0.736,19.5818,65496.0,0.258662,0.10953,21.86,0.3715,88.84,335.0,2.98,36.462,404.7485,1155.9072,1018.4,1,13.0,0.0034,5263.0,4.572,-0.14,0.774,0.816,279.85608,43.6679,14.801,FALSE POSITIVE
65.9407869,231.97155,0.332,7.776,580.4,0.02222,1.06936,2.33,0.3244,89.7,454.0,10.04,62.6,5.331533,16.05288,19.8,1,20.0,0.2335,5982.0,4.493,-0.04,0.96,1.047,295.57608,42.023361,15.502,CONFIRMED
406.45737,230.8834,0.428,9.554,284.2,0.015734,3.073,1.96,1.1085,89.92,278.0,1.42,299.0,6.67398,8.936985,12.7,1,3.0,0.8323,6217.0,4.364,-0.02,1.141,1.095,288.62289,41.44548,13.079,FALSE POSITIVE
30.47639859,156.24007,0.92,17.9728,130570.0,0.500513,0.07433,43.01,0.1823,86.57,542.0,20.39,15.396,1180.4393,2849.2102,236.2,1,45.0,0.0,5913.0,4.585,-0.56,0.787,0.874,286.00461,38.28471,14.84,FALSE POSITIVE
14.53260546,140.4685,0.112,2.4212,328.9,0.016627,8.91234,1.69,0.1173,89.86,746.0,73.37,46.34,4.6354613,23.430363,29.0,1,74.0,0.2915,6003.0,4.507,-0.14,0.932,1.019,285.71191,49.706661,13.785,CONFIRMED
153.348739,190.5347,0.261,12.205,388.0,0.018175,0.6781,2.14,0.5545,89.84,377.0,4.78,94.5,5.1499195,10.015179,12.7,2,7.0,0.5695,6127.0,4.356,-0.3,1.08,0.964,294.16882,46.714611,15.224,CONFIRMED
13.9248005,142.04732,0.021,5.016,195.2,0.012658,0.96696,0.9,0.1013,89.94,588.0,28.27,21.48,3.7622914,8.755331,11.2,1,99.0,0.0333,5271.0,4.669,-0.66,0.648,0.718,296.38269,43.386589,15.712,CANDIDATE
19.6001405,138.5631,0.971,8.613,282.0,0.020442,0.00839,2.08,0.1432,79.91,676.0,49.23,5.54,4.6736383,18.733833,19.7,1,68.0,0.8217,6003.0,4.507,-0.14,0.932,1.019,285.22256,45.70874,13.874,CANDIDATE
361.526458,339.3304,0.971,6.947,525.1,0.027145,0.34226,5.7,1.1533,89.58,410.0,6.67,133.2,7.016062,10.050466,14.0,1,4.0,0.0293,7196.0,4.064,-0.04,1.923,1.562,295.23029,42.516079,13.151,FALSE POSITIVE
48.0506878,140.514,0.186,7.999,274.5,0.014886,0.78624,2.36,0.2528,89.77,564.0,23.9,45.8,4.6964445,13.686489,15.1,1,28.0,0.4305,5332.0,4.083,0.18,1.453,0.932,284.77811,44.916779,15.033,CONFIRMED
34.08429351,152.06766,1.28,1.3521,3746.0,0.358073,10.89956,36.05,0.1935,89.16,506.0,15.46,87.5,8.657548,29.085423,28.7,1,31.0,0.4898,5252.0,4.428,0.1,0.922,0.83,282.34613,42.60891,15.417,CANDIDATE
9.44942628,132.45174,1.217,6.3064,1211.9,0.258572,0.01218,75.22,0.0947,71.61,1192.0,476.13,3.86,16.724724,73.392555,81.1,1,144.0,0.9893,5092.0,3.689,0.02,2.664,1.265,286.28629,43.615978,13.819,FALSE POSITIVE
0.933489066,132.101834,1.243,1.41864,14259.0,0.405613,0.97086,48.01,0.0178,69.51,1979.0,3648.49,3.55,24.519619,343.63428,374.5,1,662.0,0.9946,5758.0,4.307,-0.24,1.084,0.869,296.33084,40.896259,16.428,FALSE POSITIVE
1.908525084,131.77571,0.015,4.169,218.9,0.013861,0.24116,3.74,0.0397,89.75,3191.0,24558.81,3.5943,4.4215064,14.754033,26.9,1,532.0,0.5357,9174.0,4.013,0.07,2.471,2.294,289.73917,41.965271,11.721,FALSE POSITIVE
0.798467681,132.04627,0.331,0.86,120.7,0.010278,9.34324,0.82,0.015,87.21,1718.0,2064.49,6.8,4.0292263,7.3205924,9.4,1,1630.0,0.7849,5575.0,4.557,-0.78,0.733,0.706,288.00983,42.14996,15.89,FALSE POSITIVE
